user_id,rank,item_id,score,model_name
17860,18,22427,0.020597,mf
17860,19,21912,0.017761,mf
17860,20,22385,0.017422,mf
17861,1,21499,0.06489,mf
17861,2,21500,0.058678,mf
17861,3,21891,0.04431,mf
17861,4,22900,0.043547,mf
17861,5,22197,0.042694,mf
17861,6,22437,0.042681,mf
17861,7,22502,0.040184,mf
17861,8,22520,0.039933,mf
17861,9,16156S,0.03879,mf
17861,10,16161P,0.037431,mf
17861,11,22704,0.037333,mf
17861,12,23119,0.035969,mf
17861,13,23231,0.034578,mf
17861,14,21888,0.034463,mf
17861,15,22629,0.034411,mf
17861,16,22964,0.034034,mf
17861,17,16161U,0.03342,mf
17861,18,23297,0.031429,mf
17861,19,22436,0.030711,mf
17861,20,21231,0.030445,mf
17862,1,22617,0.082866,mf
17862,2,22139,0.047547,mf
17862,3,22970,0.040269,mf
17862,4,22192,0.037065,mf
17862,5,22193,0.036716,mf
17862,6,22971,0.035574,mf
17862,7,22900,0.034189,mf
17862,8,22634,0.034014,mf
17862,9,22605,0.032013,mf
17862,10,22619,0.031992,mf
17862,11,22635,0.029748,mf
17862,12,22616,0.028694,mf
17862,13,22727,0.0283,mf
17862,14,22606,0.027058,mf
17862,15,22988,0.026828,mf
17862,16,22845,0.026493,mf
17862,17,22624,0.02558,mf
17862,18,22713,0.023686,mf
17862,19,22902,0.021782,mf
17862,20,22726,0.021429,mf
17863,1,POST,0.060054,mf
17863,2,22037,0.048258,mf
17863,3,22909,0.046959,mf
17863,4,22045,0.045021,mf
17863,5,22556,0.044621,mf
17863,6,21987,0.04229,mf
17863,7,23084,0.041509,mf
17863,8,21988,0.040622,mf
17863,9,21989,0.03998,mf
17863,10,23318,0.039201,mf
17863,11,22734,0.039156,mf
17863,12,22713,0.03644,mf
17863,13,23230,0.036319,mf
17863,14,22983,0.035859,mf
17863,15,22328,0.03356,mf
17863,16,22710,0.033085,mf
17863,17,22028,0.033009,mf
17863,18,22534,0.032727,mf
17863,19,22030,0.032353,mf
17863,20,22818,0.032216,mf
17864,1,22971,0.062216,mf
17864,2,22900,0.059937,mf
17864,3,21212,0.057276,mf
17864,4,22659,0.056696,mf
17864,5,22027,0.052978,mf
17864,6,22983,0.046528,mf
17864,7,22988,0.045437,mf
17864,8,22714,0.043997,mf
17864,9,22716,0.043583,mf
17864,10,23005,0.04108,mf
17864,11,22998,0.039112,mf
17864,12,22028,0.039094,mf
17864,13,22710,0.038786,mf
17864,14,21508,0.037743,mf
17864,15,22816,0.036302,mf
17864,16,84992,0.036275,mf
17864,17,22902,0.035693,mf
17864,18,22712,0.035365,mf
17864,19,84991,0.034223,mf
17864,20,23505,0.034205,mf
17865,1,21174,0.060328,mf
17865,2,22771,0.054371,mf
17865,3,23032,0.042792,mf
17865,4,22773,0.038659,mf
17865,5,82551,0.03782,mf
17865,6,21179,0.03146,mf
17865,7,23029,0.030696,mf
17865,8,23028,0.028768,mf
17865,9,23031,0.028059,mf
17865,10,21870,0.026132,mf
17865,11,23503,0.025371,mf
17865,12,22672,0.024863,mf
17865,13,21755,0.023761,mf
17865,14,21874,0.023201,mf
17865,15,22467,0.022398,mf
17865,16,22671,0.021528,mf
17865,17,22835,0.021219,mf
17865,18,23154,0.021209,mf
17865,19,22890,0.020986,mf
17865,20,48185,0.020784,mf
17866,1,22969,0.050562,mf
17866,2,82494L,0.044718,mf
17866,3,82486,0.039044,mf
17866,4,23355,0.036623,mf
17866,5,72741,0.034994,mf
17866,6,23078,0.033295,mf
17866,7,23301,0.030616,mf
17866,8,22768,0.029212,mf
17866,9,21523,0.026545,mf
17866,10,22169,0.026472,mf
17866,11,21755,0.025934,mf
17866,12,21754,0.025474,mf
17866,13,22766,0.025457,mf
17866,14,22171,0.024128,mf
17866,15,82484,0.023975,mf
17866,16,22170,0.023702,mf
17866,17,85066,0.023318,mf
17866,18,23503,0.022767,mf
17866,19,21232,0.022746,mf
17866,20,22767,0.022733,mf
17867,1,15056BL,0.036367,mf
17867,2,22866,0.034314,mf
17867,3,22632,0.033703,mf
17867,4,22865,0.033612,mf
17867,5,22553,0.027229,mf
17867,6,22386,0.026569,mf
17867,7,22556,0.025607,mf
17867,8,22834,0.022262,mf
17867,9,20679,0.022143,mf
17867,10,22759,0.021693,mf
17867,11,22555,0.020958,mf
17867,12,21034,0.020816,mf
17867,13,20975,0.020572,mf
17867,14,21980,0.020386,mf
17867,15,15056P,0.019205,mf
17867,16,21928,0.018828,mf
17867,17,85099B,0.018786,mf
17867,18,21986,0.01877,mf
17867,19,21929,0.018284,mf
17867,20,21982,0.018036,mf
17869,1,22084,0.053844,mf
17869,2,22668,0.039616,mf
17869,3,22677,0.035261,mf
17869,4,22679,0.034882,mf
17869,5,22683,0.034209,mf
17869,6,22678,0.033642,mf
17869,7,22682,0.032966,mf
17869,8,22685,0.031719,mf
17869,9,22684,0.031582,mf
17869,10,22681,0.030824,mf
17869,11,47566B,0.030747,mf
17869,12,23298,0.027999,mf
17869,13,48138,0.024519,mf
17869,14,22840,0.022369,mf
17869,15,23313,0.021925,mf
17869,16,22083,0.021153,mf
17869,17,21626,0.019648,mf
17869,18,22424,0.019309,mf
17869,19,22686,0.018926,mf
17869,20,22669,0.0189,mf
17870,1,22029,0.047378,mf
17870,2,21915,0.043751,mf
17870,3,22037,0.040409,mf
17870,4,22716,0.038395,mf
17870,5,21621,0.038124,mf
17870,6,22028,0.036386,mf
17870,7,22561,0.033881,mf
17870,8,21889,0.033694,mf
17870,9,22818,0.031644,mf
17870,10,23295,0.031224,mf
17870,11,21506,0.030945,mf
17870,12,21508,0.030767,mf
17870,13,22469,0.030266,mf
17870,14,20914,0.027069,mf
17870,15,22197,0.026796,mf
17870,16,22715,0.026736,mf
17870,17,22086,0.024668,mf
17870,18,21519,0.023844,mf
17870,19,22025,0.023279,mf
17870,20,23084,0.022295,mf
17871,1,22629,0.02661,mf
17871,2,22630,0.025928,mf
17871,3,22382,0.022036,mf
17871,4,22367,0.019822,mf
17871,5,22662,0.018996,mf
17871,6,22899,0.01879,mf
17871,7,23289,0.017747,mf
17871,8,22077,0.017322,mf
17871,9,23291,0.01696,mf
17871,10,23290,0.016912,mf
17871,11,84596B,0.01621,mf
17871,12,21108,0.016055,mf
17871,13,22578,0.015681,mf
17871,14,22635,0.015459,mf
17871,15,22634,0.015414,mf
17871,16,23292,0.015234,mf
17871,17,84596F,0.015148,mf
17871,18,23050,0.014898,mf
17871,19,23301,0.014654,mf
17871,20,23255,0.014389,mf
17873,1,21181,0.113791,mf
17873,2,21175,0.105242,mf
17873,3,22413,0.085005,mf
17873,4,21174,0.080062,mf
17873,5,21907,0.072261,mf
17873,6,21169,0.071996,mf
17873,7,21165,0.066132,mf
17873,8,21903,0.050219,mf
17873,9,21770,0.044922,mf
17873,10,82567,0.040976,mf
17873,11,22412,0.040958,mf
17873,12,21905,0.040088,mf
17873,13,82599,0.037856,mf
17873,14,21172,0.037544,mf
17873,15,22670,0.033858,mf
17873,16,22115,0.031422,mf
17873,17,22116,0.030963,mf
17873,18,21179,0.030813,mf
17873,19,22117,0.030366,mf
17873,20,22672,0.029971,mf
17874,1,22971,0.045613,mf
17874,2,22084,0.045239,mf
17874,3,22659,0.043488,mf
17874,4,21621,0.043397,mf
17874,5,22988,0.029225,mf
17874,6,22713,0.028588,mf
17874,7,23395,0.028192,mf
17874,8,15056BL,0.02575,mf
17874,9,23005,0.024395,mf
17874,10,23393,0.02387,mf
17874,11,20711,0.023563,mf
17874,12,22998,0.023435,mf
17874,13,23396,0.023214,mf
17874,14,15056N,0.022655,mf
17874,15,22969,0.021986,mf
17874,16,22710,0.020804,mf
17874,17,23505,0.020173,mf
17874,18,21755,0.019866,mf
17874,19,20679,0.019397,mf
17874,20,85099B,0.019034,mf
17877,1,21086,0.062284,mf
17877,2,21989,0.03969,mf
17877,3,21987,0.038112,mf
17877,4,22558,0.037914,mf
17877,5,21988,0.036234,mf
17877,6,22083,0.036018,mf
17877,7,22333,0.034589,mf
17877,8,22908,0.034147,mf
17877,9,21121,0.032986,mf
17877,10,21078,0.03297,mf
17877,11,21155,0.032103,mf
17877,12,21985,0.031296,mf
17877,13,21533,0.030617,mf
17877,14,21210,0.029444,mf
17877,15,21035,0.028476,mf
17877,16,22086,0.028036,mf
17877,17,21986,0.026941,mf
17877,18,21982,0.025726,mf
17877,19,22437,0.025526,mf
17877,20,21122,0.025318,mf
17878,1,22579,0.082635,mf
17878,2,22086,0.040229,mf
17878,3,22910,0.039055,mf
17878,4,22909,0.034181,mf
17878,5,22734,0.032812,mf
17878,6,22950,0.029837,mf
17878,7,22595,0.029814,mf
17878,8,22594,0.029325,mf
17878,9,22593,0.029152,mf
17878,10,22571,0.028686,mf
17878,11,23263,0.02862,mf
17878,12,22141,0.027866,mf
17878,13,22573,0.026525,mf
17878,14,22574,0.026254,mf
17878,15,21810,0.025568,mf
17878,16,21811,0.024849,mf
17878,17,22737,0.024365,mf
17878,18,22581,0.024205,mf
17878,19,22572,0.023819,mf
17878,20,22600,0.023509,mf
17879,1,22427,0.032188,mf
17879,2,22487,0.01911,mf
17879,3,22429,0.019047,mf
17879,4,22424,0.016964,mf
17879,5,21340,0.015721,mf
17879,6,22178,0.014986,mf
17879,7,22456,0.01382,mf
17879,8,22430,0.013804,mf
17879,9,22425,0.013206,mf
17879,10,22426,0.012411,mf
17879,11,23050,0.01131,mf
17879,12,22189,0.011047,mf
17879,13,22173,0.009922,mf
17879,14,23263,0.009664,mf
17879,15,22084,0.009544,mf
17879,16,23300,0.009409,mf
17879,17,23052,0.009333,mf
17879,18,22499,0.009286,mf
17879,19,23301,0.00923,mf
17879,20,48138,0.008974,mf
17880,1,22491,0.094646,mf
17880,2,22489,0.093289,mf
17880,3,22570,0.052431,mf
17880,4,22568,0.047796,mf
17880,5,21912,0.045947,mf
17880,6,22569,0.043298,mf
17880,7,22549,0.04247,mf
17880,8,21888,0.04186,mf
17880,9,22622,0.041536,mf
17880,10,20685,0.04022,mf
17880,11,22534,0.040185,mf
17880,12,20969,0.039827,mf
17880,13,22273,0.03874,mf
17880,14,22548,0.038591,mf
17880,15,48187,0.038188,mf
17880,16,22531,0.037299,mf
17880,17,22623,0.034952,mf
17880,18,22539,0.034859,mf
17880,19,21889,0.032571,mf
17880,20,22530,0.030965,mf
17881,1,22917,0.033578,mf
17881,2,22916,0.033156,mf
17881,3,22919,0.031519,mf
17881,4,22921,0.031404,mf
17881,5,22920,0.031261,mf
17881,6,22918,0.030849,mf
17881,7,22456,0.030494,mf
17881,8,22487,0.026673,mf
17881,9,22457,0.022585,mf
17881,10,22488,0.021871,mf
17881,11,22745,0.01984,mf
17881,12,23174,0.019799,mf
17881,13,22748,0.018969,mf
17881,14,23172,0.018894,mf
17881,15,22746,0.01859,mf
17881,16,23171,0.018426,mf
17881,17,23170,0.018356,mf
17881,18,22928,0.017939,mf
17881,19,23175,0.017476,mf
17881,20,22840,0.016539,mf
17883,1,22698,0.055417,mf
17883,2,23163,0.039112,mf
17883,3,23084,0.032053,mf
17883,4,22910,0.027346,mf
17883,5,23162,0.027171,mf
17883,6,21980,0.026983,mf
17883,7,23164,0.026485,mf
17883,8,22427,0.025208,mf
17883,9,22622,0.024795,mf
17883,10,22909,0.02387,mf
17883,11,22791,0.022484,mf
17883,12,22966,0.021814,mf
17883,13,22941,0.021397,mf
17883,14,22090,0.020945,mf
17883,15,22178,0.020881,mf
17883,16,22139,0.02027,mf
17883,17,23319,0.020016,mf
17883,18,22950,0.01747,mf
17883,19,22989,0.017412,mf
17883,20,23298,0.017113,mf
17884,1,21238,0.057961,mf
17884,2,21242,0.053916,mf
17884,3,20676,0.053841,mf
17884,4,22734,0.053062,mf
17884,5,21240,0.052677,mf
17884,6,21239,0.045986,mf
17884,7,22560,0.044164,mf
17884,8,22909,0.043005,mf
17884,9,22622,0.041478,mf
17884,10,21791,0.037353,mf
17884,11,22725,0.037147,mf
17884,12,22950,0.037087,mf
17884,13,22776,0.035001,mf
17884,14,23349,0.032102,mf
17884,15,84997C,0.030853,mf
17884,16,22561,0.029162,mf
17884,17,23318,0.027694,mf
17884,18,21755,0.027238,mf
17884,19,21121,0.026227,mf
17884,20,22492,0.025388,mf
17885,1,22616,0.051035,mf
17885,2,22971,0.050941,mf
17885,3,22551,0.044421,mf
17885,4,22553,0.04097,mf
17885,5,22557,0.039039,mf
17885,6,22988,0.037063,mf
17885,7,21915,0.035925,mf
17885,8,23505,0.033595,mf
17885,9,85099B,0.033252,mf
17885,10,23203,0.033235,mf
17885,11,22998,0.032968,mf
17885,12,22197,0.032669,mf
17885,13,22713,0.031664,mf
17885,14,22992,0.030039,mf
17885,15,22902,0.029566,mf
17885,16,23309,0.029401,mf
17885,17,23284,0.029383,mf
17885,18,21034,0.029356,mf
17885,19,23238,0.02922,mf
17885,20,23355,0.028377,mf
17886,1,21212,0.052285,mf
17886,2,22616,0.049348,mf
17886,3,22950,0.047069,mf
17886,4,23171,0.046079,mf
17886,5,22659,0.044049,mf
17886,6,22417,0.042915,mf
17886,7,22988,0.042378,mf
17886,8,23172,0.041611,mf
17886,9,22139,0.039264,mf
17886,10,23318,0.037493,mf
17886,11,23504,0.035656,mf
17886,12,23307,0.03359,mf
17886,13,22910,0.033504,mf
17886,14,22951,0.033218,mf
17886,15,23349,0.0326,mf
17886,16,23503,0.03214,mf
17886,17,23365,0.031824,mf
17886,18,23245,0.031731,mf
17886,19,22902,0.029117,mf
17886,20,22617,0.028632,mf
17887,1,22303,0.045215,mf
17887,2,22271,0.038425,mf
17887,3,22301,0.037234,mf
17887,4,22749,0.036814,mf
17887,5,20971,0.03595,mf
17887,6,20969,0.033682,mf
17887,7,20970,0.033634,mf
17887,8,22144,0.032346,mf
17887,9,22300,0.032172,mf
17887,10,22750,0.03166,mf
17887,11,22568,0.030897,mf
17887,12,20972,0.030456,mf
17887,13,22142,0.029942,mf
17887,14,22625,0.028458,mf
17887,15,22141,0.028347,mf
17887,16,22940,0.027948,mf
17887,17,22457,0.027233,mf
17887,18,22569,0.026863,mf
17887,19,22895,0.025637,mf
17887,20,22147,0.025625,mf
17888,1,84946,0.042634,mf
17888,2,22487,0.031631,mf
17888,3,21326,0.03115,mf
17888,4,22784,0.026491,mf
17888,5,22910,0.025906,mf
17888,6,22460,0.025683,mf
17888,7,21340,0.025313,mf
17888,8,84949,0.024203,mf
17888,9,22801,0.02349,mf
17888,10,23349,0.022564,mf
17888,11,23234,0.019636,mf
17888,12,22800,0.019202,mf
17888,13,23109,0.019142,mf
17888,14,22738,0.018727,mf
17888,15,22970,0.01855,mf
17888,16,22086,0.018521,mf
17888,17,22792,0.01823,mf
17888,18,84347,0.017955,mf
17888,19,22776,0.017627,mf
17888,20,23313,0.017093,mf
17889,1,23050,0.073236,mf
17889,2,23051,0.054957,mf
17889,3,23049,0.054701,mf
17889,4,23054,0.05245,mf
17889,5,21770,0.014336,mf
17889,6,M,0.013781,mf
17889,7,22979,0.013691,mf
17889,8,22197,0.01271,mf
17889,9,22178,0.012495,mf
17889,10,21524,0.012146,mf
17889,11,22460,0.010884,mf
17889,12,22429,0.010838,mf
17889,13,22980,0.010121,mf
17889,14,21592,0.009996,mf
17889,15,21080,0.009746,mf
17889,16,22723,0.009704,mf
17889,17,21922,0.009677,mf
17889,18,20751,0.009569,mf
17889,19,22722,0.009482,mf
17889,20,21122,0.009419,mf
17890,1,22791,0.065382,mf
17890,2,21238,0.046072,mf
17890,3,21240,0.044668,mf
17890,4,21242,0.041953,mf
17890,5,21244,0.040717,mf
17890,6,21239,0.039958,mf
17890,7,21243,0.037776,mf
17890,8,22178,0.034169,mf
17890,9,22082,0.028638,mf
17890,10,21245,0.025712,mf
17890,11,84949,0.023805,mf
17890,12,22776,0.023762,mf
17890,13,21314,0.022646,mf
17890,14,22725,0.022188,mf
17890,15,22800,0.021711,mf
17890,16,84978,0.020844,mf
17890,17,21755,0.020665,mf
17890,18,22801,0.01854,mf
17890,19,22798,0.018474,mf
17890,20,21693,0.017662,mf
17891,1,22983,0.135223,mf
17891,2,21506,0.094695,mf
17891,3,22816,0.082734,mf
17891,4,22984,0.076438,mf
17891,5,22818,0.075686,mf
17891,6,22025,0.07454,mf
17891,7,22814,0.069407,mf
17891,8,22045,0.050537,mf
17891,9,22815,0.049794,mf
17891,10,22817,0.0495,mf
17891,11,22706,0.044812,mf
17891,12,23230,0.043135,mf
17891,13,21504,0.041556,mf
17891,14,22035,0.041545,mf
17891,15,22046,0.034234,mf
17891,16,22708,0.030708,mf
17891,17,22031,0.030427,mf
17891,18,21497,0.028618,mf
17891,19,22985,0.028539,mf
17891,20,22906,0.027035,mf
17892,1,22791,0.045649,mf
17892,2,84946,0.030787,mf
17892,3,84947,0.022187,mf
17892,4,22768,0.021507,mf
17892,5,22766,0.019721,mf
17892,6,22767,0.019592,mf
17892,7,22801,0.018286,mf
17892,8,82482,0.017694,mf
17892,9,23050,0.017339,mf
17892,10,82494L,0.016351,mf
17892,11,22800,0.01615,mf
17892,12,22082,0.015319,mf
17892,13,23052,0.014953,mf
17892,14,22798,0.014245,mf
17892,15,22792,0.013582,mf
17892,16,22171,0.013313,mf
17892,17,82484,0.01283,mf
17892,18,23053,0.012823,mf
17892,19,23090,0.012338,mf
17892,20,23049,0.012151,mf
17893,1,22027,0.076152,mf
17893,2,22029,0.069072,mf
17893,3,22037,0.06536,mf
17893,4,22716,0.062464,mf
17893,5,22983,0.062187,mf
17893,6,22030,0.056425,mf
17893,7,22028,0.053968,mf
17893,8,21508,0.053412,mf
17893,9,22712,0.049609,mf
17893,10,21621,0.047428,mf
17893,11,22084,0.04666,mf
17893,12,21506,0.04303,mf
17893,13,22023,0.040415,mf
17893,14,22715,0.038865,mf
17893,15,22025,0.037921,mf
17893,16,22024,0.037918,mf
17893,17,22816,0.037655,mf
17893,18,22984,0.034518,mf
17893,19,22819,0.033733,mf
17893,20,22818,0.033199,mf
17894,1,23395,0.050604,mf
17894,2,22077,0.043319,mf
17894,3,22624,0.037316,mf
17894,4,22616,0.035619,mf
17894,5,20749,0.034518,mf
17894,6,82486,0.031302,mf
17894,7,22988,0.031245,mf
17894,8,22659,0.030679,mf
17894,9,22079,0.030194,mf
17894,10,22113,0.029854,mf
17894,11,21231,0.028064,mf
17894,12,20975,0.027249,mf
17894,13,21985,0.027159,mf
17894,14,23394,0.026857,mf
17894,15,22759,0.024705,mf
17894,16,23240,0.023739,mf
17894,17,23511,0.023291,mf
17894,18,22173,0.022741,mf
17894,19,84879,0.022028,mf
17894,20,22507,0.021862,mf
17895,1,22728,0.055636,mf
17895,2,23052,0.053448,mf
17895,3,22725,0.046553,mf
17895,4,23053,0.046389,mf
17895,5,23049,0.044845,mf
17895,6,22730,0.043948,mf
17895,7,23051,0.043439,mf
17895,8,23054,0.042771,mf
17895,9,22729,0.042694,mf
17895,10,22191,0.038699,mf
17895,11,22192,0.032921,mf
17895,12,23354,0.032516,mf
17895,13,23349,0.031855,mf
17895,14,22193,0.030553,mf
17895,15,23353,0.027955,mf
17895,16,23350,0.026292,mf
17895,17,22086,0.024926,mf
17895,18,22910,0.022002,mf
17895,19,22909,0.021217,mf
17895,20,16169E,0.020727,mf
17896,1,15056BL,0.0,mf
17896,2,16162M,0.0,mf
17896,3,20684,0.0,mf
17896,4,20719,0.0,mf
17896,5,20759,0.0,mf
17896,6,20782,0.0,mf
17896,7,20886,0.0,mf
17896,8,20903,0.0,mf
17896,9,21310,0.0,mf
17896,10,21371,0.0,mf
17896,11,21398,0.0,mf
17896,12,21467,0.0,mf
17896,13,21790,0.0,mf
17896,14,21864,0.0,mf
17896,15,21985,0.0,mf
17896,16,22083,0.0,mf
17896,17,22086,0.0,mf
17896,18,22137,0.0,mf
17896,19,22165,0.0,mf
17896,20,22197,0.0,mf
17897,1,22427,0.036278,mf
17897,2,23050,0.035256,mf
17897,3,22616,0.032473,mf
17897,4,22900,0.030889,mf
17897,5,23053,0.029494,mf
17897,6,23051,0.027565,mf
17897,7,22970,0.027151,mf
17897,8,22197,0.025903,mf
17897,9,22371,0.025007,mf
17897,10,23054,0.024855,mf
17897,11,22426,0.023886,mf
17897,12,23005,0.023051,mf
17897,13,22086,0.022686,mf
17897,14,22193,0.021889,mf
17897,15,22971,0.02154,mf
17897,16,22424,0.021215,mf
17897,17,22083,0.020166,mf
17897,18,22722,0.019611,mf
17897,19,23002,0.019056,mf
17897,20,22902,0.01809,mf
17898,1,22728,0.036957,mf
17898,2,22027,0.034778,mf
17898,3,22730,0.033468,mf
17898,4,21507,0.033248,mf
17898,5,22037,0.032968,mf
17898,6,22716,0.032275,mf
17898,7,22725,0.031885,mf
17898,8,22029,0.031362,mf
17898,9,22729,0.030488,mf
17898,10,22714,0.029774,mf
17898,11,22030,0.028151,mf
17898,12,22713,0.027146,mf
17898,13,22970,0.027115,mf
17898,14,22028,0.025253,mf
17898,15,21508,0.025199,mf
17898,16,84077,0.022906,mf
17898,17,21506,0.02249,mf
17898,18,21790,0.022206,mf
17898,19,22988,0.021357,mf
17898,20,22816,0.020947,mf
17899,1,21977,0.028808,mf
17899,2,21975,0.02875,mf
17899,3,21213,0.027142,mf
17899,4,22417,0.022402,mf
17899,5,48138,0.020197,mf
17899,6,84992,0.018734,mf
17899,7,20685,0.018715,mf
17899,8,48187,0.01773,mf
17899,9,22138,0.017623,mf
17899,10,48188,0.017555,mf
17899,11,48194,0.017097,mf
17899,12,48111,0.017095,mf
17899,13,48129,0.015876,mf
17899,14,21912,0.015309,mf
17899,15,22692,0.014294,mf
17899,16,48184,0.01414,mf
17899,17,21523,0.01393,mf
17899,18,21733,0.013631,mf
17899,19,22178,0.013566,mf
17899,20,84378,0.013009,mf
17900,1,23395,0.04984,mf
17900,2,23396,0.046413,mf
17900,3,23393,0.045743,mf
17900,4,21733,0.030628,mf
17900,5,84946,0.027725,mf
17900,6,21621,0.026806,mf
17900,7,22178,0.025778,mf
17900,8,23394,0.025069,mf
17900,9,46000M,0.024221,mf
17900,10,22499,0.020864,mf
17900,11,23397,0.018991,mf
17900,12,22084,0.018634,mf
17900,13,23427,0.018582,mf
17900,14,85123A,0.017505,mf
17900,15,22791,0.017456,mf
17900,16,71477,0.016812,mf
17900,17,21231,0.015894,mf
17900,18,35970,0.015552,mf
17900,19,23399,0.015318,mf
17900,20,21626,0.012899,mf
17901,1,22680,0.102211,mf
17901,2,22678,0.101373,mf
17901,3,22683,0.100279,mf
17901,4,22682,0.099349,mf
17901,5,22684,0.094045,mf
17901,6,22681,0.093872,mf
17901,7,22847,0.058606,mf
17901,8,22686,0.052901,mf
17901,9,22427,0.050739,mf
17901,10,22625,0.046248,mf
17901,11,22846,0.041916,mf
17901,12,22841,0.041098,mf
17901,13,22843,0.037477,mf
17901,14,22838,0.037283,mf
17901,15,22672,0.035895,mf
17901,16,22839,0.034146,mf
17901,17,22626,0.033972,mf
17901,18,22849,0.033862,mf
17901,19,22675,0.031467,mf
17901,20,22627,0.031463,mf
17904,1,23284,0.05188,mf
17904,2,22112,0.045569,mf
17904,3,23301,0.034413,mf
17904,4,22114,0.033047,mf
17904,5,21621,0.030497,mf
17904,6,22578,0.028303,mf
17904,7,22111,0.02774,mf
17904,8,22579,0.027547,mf
17904,9,22835,0.026873,mf
17904,10,22577,0.026721,mf
17904,11,22593,0.025918,mf
17904,12,22607,0.025312,mf
17904,13,22574,0.02437,mf
17904,14,21485,0.02436,mf
17904,15,22605,0.023114,mf
17904,16,22113,0.022673,mf
17904,17,23351,0.022445,mf
17904,18,22970,0.022419,mf
17904,19,22713,0.020531,mf
17904,20,84029E,0.02048,mf
17905,1,22697,0.030218,mf
17905,2,22698,0.028123,mf
17905,3,21034,0.024631,mf
17905,4,22487,0.022734,mf
17905,5,22222,0.01715,mf
17905,6,21137,0.016428,mf
17905,7,22791,0.015759,mf
17905,8,22622,0.01513,mf
17905,9,22197,0.014888,mf
17905,10,22084,0.014485,mf
17905,11,15056N,0.014002,mf
17905,12,22429,0.013966,mf
17905,13,15056BL,0.013762,mf
17905,14,22722,0.013283,mf
17905,15,21715,0.012968,mf
17905,16,21621,0.012538,mf
17905,17,22386,0.012434,mf
17905,18,22427,0.01238,mf
17905,19,22776,0.012032,mf
17905,20,79321,0.011409,mf
17906,1,22112,0.051995,mf
17906,2,22835,0.031119,mf
17906,3,22113,0.029317,mf
17906,4,21485,0.028272,mf
17906,5,22138,0.02513,mf
17906,6,22114,0.02211,mf
17906,7,21891,0.01732,mf
17906,8,22082,0.016837,mf
17906,9,21890,0.015414,mf
17906,10,21479,0.014912,mf
17906,11,22502,0.014742,mf
17906,12,23355,0.014286,mf
17906,13,22079,0.013726,mf
17906,14,22139,0.01364,mf
17906,15,22988,0.01308,mf
17906,16,23356,0.012717,mf
17906,17,22619,0.012707,mf
17906,18,21892,0.01257,mf
17906,19,84029E,0.012432,mf
17906,20,21481,0.012307,mf
17908,1,22386,0.038587,mf
17908,2,20724,0.031226,mf
17908,3,22113,0.029315,mf
17908,4,22865,0.02865,mf
17908,5,21485,0.027172,mf
17908,6,21929,0.025747,mf
17908,7,22356,0.025275,mf
17908,8,22632,0.024981,mf
17908,9,22355,0.024506,mf
17908,10,22835,0.024449,mf
17908,11,21928,0.024399,mf
17908,12,22867,0.023351,mf
17908,13,21034,0.022953,mf
17908,14,85099C,0.022726,mf
17908,15,22114,0.021939,mf
17908,16,20712,0.021613,mf
17908,17,22834,0.021591,mf
17908,18,20719,0.021474,mf
17908,19,21481,0.020873,mf
17908,20,84029G,0.020258,mf
17911,1,21238,0.100978,mf
17911,2,21240,0.098506,mf
17911,3,21244,0.089045,mf
17911,4,21239,0.08745,mf
17911,5,21243,0.081279,mf
17911,6,20677,0.076628,mf
17911,7,84997D,0.060734,mf
17911,8,22909,0.050662,mf
17911,9,22734,0.047947,mf
17911,10,23351,0.041591,mf
17911,11,23354,0.0362,mf
17911,12,23318,0.035345,mf
17911,13,22910,0.032883,mf
17911,14,23311,0.032777,mf
17911,15,22816,0.032046,mf
17911,16,22818,0.031817,mf
17911,17,22738,0.030418,mf
17911,18,22950,0.030308,mf
17911,19,23256,0.029916,mf
17911,20,21929,0.028319,mf
17912,1,47566,0.06787,mf
17912,2,22776,0.044227,mf
17912,3,22668,0.041431,mf
17912,4,47566B,0.039338,mf
17912,5,21718,0.039117,mf
17912,6,21715,0.039002,mf
17912,7,21716,0.037322,mf
17912,8,23298,0.036933,mf
17912,9,22222,0.03236,mf
17912,10,22084,0.029839,mf
17912,11,15036,0.02677,mf
17912,12,21843,0.026502,mf
17912,13,22090,0.024994,mf
17912,14,22622,0.024806,mf
17912,15,23313,0.024041,mf
17912,16,21878,0.023305,mf
17912,17,21500,0.021114,mf
17912,18,16161P,0.019642,mf
17912,19,47599A,0.018807,mf
17912,20,21122,0.018423,mf
17913,1,22112,0.04671,mf
17913,2,21485,0.043433,mf
17913,3,20726,0.040312,mf
17913,4,20725,0.034312,mf
17913,5,20727,0.031903,mf
17913,6,22835,0.028434,mf
17913,7,22114,0.028171,mf
17913,8,21086,0.027465,mf
17913,9,22622,0.02732,mf
17913,10,23207,0.026719,mf
17913,11,22384,0.025226,mf
17913,12,21481,0.024142,mf
17913,13,22720,0.023888,mf
17913,14,22553,0.022452,mf
17913,15,22617,0.020325,mf
17913,16,21989,0.01982,mf
17913,17,84029E,0.019806,mf
17913,18,21912,0.018051,mf
17913,19,22569,0.017778,mf
17913,20,21988,0.017768,mf
17917,1,21034,0.03488,mf
17917,2,22748,0.033356,mf
17917,3,22745,0.031738,mf
17917,4,20728,0.028119,mf
17917,5,22489,0.026694,mf
17917,6,22561,0.025465,mf
17917,7,20725,0.025343,mf
17917,8,22747,0.023697,mf
17917,9,22563,0.023511,mf
17917,10,22384,0.022335,mf
